datetime,portfolio_value,cash,return
2020-03-20 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-21 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-23 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-24 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-25 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-26 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-27 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-28 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-30 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-31 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-01 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-02 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-03 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-04 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-06 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-07 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-08 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-09 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-10 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-13 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-14 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-15 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-16 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-17 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-18 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-20 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-21 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-22 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-23 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-24 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-25 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-27 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-28 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-29 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-30 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-01 09:30:00-04:00,100000.0,49981.97270202637,0.0
2020-05-02 09:30:00-04:00,100000.0,25006.17155456543,0.0
2020-05-04 09:30:00-04:00,100531.7597579956,25006.17155456543,0.005317597579955979
2020-05-05 09:30:00-04:00,101873.57563781738,25006.17155456543,0.01334718384570066
2020-05-06 09:30:00-04:00,102113.48124694824,25006.17155456543,0.002354934610165893
2020-05-07 09:30:00-04:00,103083.86205291748,25006.17155456543,0.009502964683208548
2020-05-08 09:30:00-04:00,103083.86205291748,25006.17155456543,0.0
2020-05-09 09:30:00-04:00,103083.86205291748,25006.17155456543,0.0
2020-05-11 09:30:00-04:00,104438.09872436523,25006.17155456543,0.013137232584015557
2020-05-12 09:30:00-04:00,102740.6450881958,25006.17155456543,-0.01625320315959966
2020-05-13 09:30:00-04:00,100368.0499343872,25006.17155456543,-0.023093052917585677
2020-05-14 09:30:00-04:00,101213.67155456543,25006.17155456543,0.008425207232092502
2020-05-15 09:30:00-04:00,101213.67155456543,25006.17155456543,0.0
2020-05-16 09:30:00-04:00,101213.67155456543,25006.17155456543,0.0
2020-05-18 09:30:00-04:00,103302.15617370605,25006.17155456543,0.02063441220008211
2020-05-19 09:30:00-04:00,103447.95835113525,25006.17155456543,0.0014114146580255227
2020-05-20 09:30:00-04:00,104487.77327728271,25006.17155456543,0.010051575137113966
2020-05-21 09:30:00-04:00,103850.45401763916,25006.17155456543,-0.006099462546228063
2020-05-22 09:30:00-04:00,103850.45401763916,25006.17155456543,0.0
2020-05-23 09:30:00-04:00,103850.45401763916,25006.17155456543,0.0
2020-05-26 09:30:00-04:00,105009.9375,25006.17155456543,0.01116493416739317
2020-05-27 09:30:00-04:00,103858.9211730957,25006.17155456543,-0.01096102287370937
2020-05-28 09:30:00-04:00,104992.43469238281,25006.17155456543,0.010913973556474277
2020-05-29 09:30:00-04:00,104992.43469238281,25006.17155456543,0.0
2020-05-30 09:30:00-04:00,104992.43469238281,25006.17155456543,0.0
2020-06-01 09:30:00-04:00,105760.71492004395,25006.17155456543,0.007317481777731061
2020-06-02 09:30:00-04:00,106198.2075881958,25006.17155456543,0.004136627371350565
2020-06-03 09:30:00-04:00,105752.2477645874,25006.17155456543,-0.004199315918190338
2020-06-04 09:30:00-04:00,104779.61881256104,25006.17155456543,-0.009197241407024381
2020-06-05 09:30:00-04:00,104779.61881256104,25006.17155456543,0.0
2020-06-06 09:30:00-04:00,104779.61881256104,25006.17155456543,0.0
2020-06-08 09:30:00-04:00,106596.74100494385,25006.17155456543,0.017342324900355255
2020-06-09 09:30:00-04:00,107397.2015914917,25006.17155456543,0.007509240704748343
2020-06-10 09:30:00-04:00,106434.16817474365,25006.17155456543,-0.008967025234150383
2020-06-11 09:30:00-04:00,105644.4315032959,25006.17155456543,-0.0074199543717122785
2020-06-12 09:30:00-04:00,105644.4315032959,25006.17155456543,0.0
2020-06-13 09:30:00-04:00,105644.4315032959,25006.17155456543,0.0
2020-06-15 09:30:00-04:00,106588.8423461914,25006.17155456543,0.008939523167068586
2020-06-16 09:30:00-04:00,106698.35548400879,25006.17155456543,0.0010274352869101833
2020-06-17 09:30:00-04:00,106811.2537612915,25006.17155456543,0.0010581070042792184
2020-06-18 09:30:00-04:00,106519.96810913086,25006.17155456543,-0.0027271063853592237
2020-06-19 09:30:00-04:00,106519.96810913086,25006.17155456543,0.0
2020-06-20 09:30:00-04:00,106519.96810913086,25006.17155456543,0.0
2020-06-22 09:30:00-04:00,107177.04693603516,25006.17155456543,0.006168597668289921
2020-06-23 09:30:00-04:00,107508.41160583496,25006.17155456543,0.0030917503259588752
2020-06-24 09:30:00-04:00,105724.02965545654,25006.17155456543,-0.01659760314309744
2020-06-25 09:30:00-04:00,105808.1413269043,25006.17155456543,0.0007955776158159455
2020-06-26 09:30:00-04:00,105808.1413269043,25006.17155456543,0.0
2020-06-27 09:30:00-04:00,105808.1413269043,25006.17155456543,0.0
2020-06-29 09:30:00-04:00,103496.51313781738,25006.17155456543,-0.021847356546458196
2020-06-30 09:30:00-04:00,104662.76689910889,25006.17155456543,0.011268531914099489
2020-07-01 09:30:00-04:00,106685.93469238281,25006.17155456543,0.019330348826189336
2020-07-02 09:30:00-04:00,106685.93469238281,25006.17155456543,0.0
2020-07-03 09:30:00-04:00,106685.93469238281,25006.17155456543,0.0
2020-07-06 09:30:00-04:00,109116.67155456543,25006.17155456543,0.022784042425005424
2020-07-07 09:30:00-04:00,109360.53941345215,25006.17155456543,0.002234927581756141
2020-07-08 09:30:00-04:00,110045.27646636963,25006.17155456543,0.0062612808659323616
2020-07-09 09:30:00-04:00,110028.34215545654,25006.17155456543,-0.0001538849413337262
2020-07-10 09:30:00-04:00,110028.34215545654,25006.17155456543,0.0
2020-07-11 09:30:00-04:00,110028.34215545654,25006.17155456543,0.0
2020-07-13 09:30:00-04:00,109134.17436218262,25006.17155456543,-0.008126704226903425
2020-07-14 09:30:00-04:00,110986.86205291748,25006.17155456543,0.016976237751030743
2020-07-15 09:30:00-04:00,109681.17155456543,25006.17155456543,-0.011764369892082405
2020-07-16 09:30:00-04:00,110901.62200164795,25006.17155456543,0.011127255752144904
2020-07-17 09:30:00-04:00,110901.62200164795,25006.17155456543,0.0
2020-07-18 09:30:00-04:00,110901.62200164795,25006.17155456543,0.0
2020-07-20 09:30:00-04:00,114591.75994873047,25006.17155456543,0.03327397634479756
2020-07-21 09:30:00-04:00,113096.39827728271,25006.17155456543,-0.013049469456763663
2020-07-22 09:30:00-04:00,113461.63156890869,25006.17155456543,0.003229398081542101
2020-07-23 09:30:00-04:00,109620.77308654785,25006.17155456543,-0.033851606302948034
2020-07-24 09:30:00-04:00,109620.77308654785,25006.17155456543,0.0
2020-07-25 09:30:00-04:00,109620.77308654785,25006.17155456543,0.0
2020-07-27 09:30:00-04:00,111102.58558654785,25006.17155456543,0.0135176249745117
2020-07-28 09:30:00-04:00,110037.93769073486,25006.17155456543,-0.009582566329958575
2020-07-29 09:30:00-04:00,109511.81983184814,25006.17155456543,-0.0047812406332568
2020-07-30 09:30:00-04:00,109963.99005126953,25006.17155456543,0.004128962701155814
2020-07-31 09:30:00-04:00,109963.99005126953,25006.17155456543,0.0
2020-08-01 09:30:00-04:00,109963.99005126953,25006.17155456543,0.0
2020-08-03 09:30:00-04:00,108358.5467453003,25006.17155456543,-0.014599718555326269
2020-08-04 09:30:00-04:00,107948.15242004395,25006.17155456543,-0.003787373839748809
2020-08-05 09:30:00-04:00,108086.46077728271,25006.17155456543,0.001281248026372861
2020-08-06 09:30:00-04:00,109681.17155456543,25006.17155456543,0.014754029004323543
2020-08-07 09:30:00-04:00,109681.17155456543,25006.17155456543,0.0
2020-08-08 09:30:00-04:00,109681.17155456543,25006.17155456543,0.0
2020-08-10 09:30:00-04:00,109254.4114151001,25006.17155456543,-0.003890915217412916
2020-08-11 09:30:00-04:00,108867.16179656982,25006.17155456543,-0.003544475811223413
2020-08-12 09:30:00-04:00,110264.86262512207,25006.17155456543,0.012838589759178287
2020-08-13 09:30:00-04:00,110565.17531585693,25006.17155456543,0.0027235574741144575
2020-08-14 09:30:00-04:00,110565.17531585693,25006.17155456543,0.0
2020-08-15 09:30:00-04:00,110565.17531585693,25006.17155456543,0.0
2020-08-17 09:30:00-04:00,111159.030418396,25006.17155456543,0.005371086337470743
2020-08-18 09:30:00-04:00,112690.51747131348,25006.17155456543,0.013777441627127018
2020-08-19 09:30:00-04:00,112133.92474365234,25006.17155456543,-0.004939126557856333
2020-08-20 09:30:00-04:00,114029.51670837402,25006.17155456543,0.016904714332037996
2020-08-21 09:30:00-04:00,114998.76568908691,114998.76568908691,0.00849998323847756
2020-08-22 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-08-24 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-08-25 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-08-26 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-08-27 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-08-28 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-08-29 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-08-31 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-01 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-02 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-03 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-04 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-05 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-08 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-09 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-10 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-11 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-12 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-14 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-15 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-16 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-17 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-18 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-19 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-21 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-22 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-23 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-24 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-25 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-26 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-28 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-29 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-09-30 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-01 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-02 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-03 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-05 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-06 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-07 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-08 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-09 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-10 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-12 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-13 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-14 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-15 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-16 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-17 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-19 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-20 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-21 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-22 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-23 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-24 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-26 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-27 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-28 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-29 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-30 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-10-31 09:30:00-04:00,114998.76568908691,114998.76568908691,0.0
2020-11-02 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-03 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-04 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-05 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-06 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-07 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-09 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-10 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-11 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-12 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-13 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-14 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-16 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-17 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-18 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-19 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-20 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-21 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-23 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-24 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-25 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-26 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-27 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-28 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-11-30 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-01 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-02 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-03 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-04 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-05 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-07 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-08 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-09 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-10 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-11 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-12 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-14 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-15 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-16 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-17 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-18 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-19 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-21 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-22 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-23 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-24 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-25 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-28 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-29 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
2020-12-30 09:30:00-05:00,114998.76568908691,114998.76568908691,0.0
